Log file open, 04/08/15 00:28:48
LogInit:Display: Running engine for game: Mayhem3d
LogInit: Version: 4.7.2-2467323+++depot+UE4-Releases+4.7
LogInit: API Version: 2455222
LogInit: Compiled (64-bit): Mar  2 2015 23:16:34
[2015.04.07-12.33.29:393][ 32]LogSourceControl: RunCommandInternalRaw: 'git status --porcelain --ignored "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/01_-_Default.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/02_-_Default.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/03_-_Default.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/blue_spire_parts.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/Brown.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/Cylinder_Brush_StaticMesh.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/fence_1.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/glassTube.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/lambert1.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/light_blue.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/Main_Platform_Inner.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/Main_Wall.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/path_01_obj.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/pillar_01.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/pillar_01_aid.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/platform_bottom_b.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/platform_bottom_r.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/red_spire_parts.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/red_statue.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/SM_Shape_Plane.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/spire_obj.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/stairs_straight_1.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/wallBall_straight.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/wall_corner.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/wall_straight.uasset"'
[2015.04.07-12.33.29:404][ 32]LogSourceControl: RunCommandInternalRaw: ExecProcess ReturnCode=0 OutResults=''
[2015.04.07-12.33.29:404][ 32]LogSourceControl: RunCommandInternalRaw: 'git status --porcelain --ignored "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/Aiden/barrel_obj.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/Aiden/crate.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/Aiden/lambert1.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/Aiden/spire_glassTube_obj_v01.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/Aiden/spire_obj_v03.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/OBJ/Aiden/wall_diagonal_piece_obj.uasset"'
[2015.04.07-12.33.29:415][ 32]LogSourceControl: RunCommandInternalRaw: ExecProcess ReturnCode=0 OutResults=''
[2015.04.07-12.33.29:415][ 32]LogSourceControl: RunCommandInternalRaw: 'git status --porcelain --ignored "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/M_PostProcess_Base.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/M_PostProcess_Base_Inst.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/M_PostProcess_Paper.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/M_PostProcess_Paper_Inst.uasset"'
[2015.04.07-12.33.29:426][ 32]LogSourceControl: RunCommandInternalRaw: ExecProcess ReturnCode=0 OutResults=''
[2015.04.07-12.33.29:426][ 32]LogSourceControl: RunCommandInternalRaw: 'git status --porcelain --ignored "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/Average.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/CelDepthFade.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/CelEdgeDetect.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/CelShade.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/CelShader.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/CelShaderDesert.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/Clip.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/MaskSky.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/PostCelShader.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/Posterize.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/PreCelShader.uasset"'
[2015.04.07-12.33.29:437][ 32]LogSourceControl: RunCommandInternalRaw: ExecProcess ReturnCode=0 OutResults=''
[2015.04.07-12.33.29:437][ 32]LogSourceControl: RunCommandInternalRaw: 'git status --porcelain --ignored "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/Presets/CelShaderAnime.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/Presets/CelShaderColouredPencil.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/Presets/CelShaderDirtyManga.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/Presets/CelShaderNewsprint.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/Presets/CelShaderOldPainting.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/Presets/CelShaderSlaine.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/Presets/CelShaderSumi.uasset"'
[2015.04.07-12.33.29:448][ 32]LogSourceControl: RunCommandInternalRaw: ExecProcess ReturnCode=0 OutResults=''
[2015.04.07-12.33.29:448][ 32]LogSourceControl: RunCommandInternalRaw: 'git status --porcelain --ignored "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/Textures/burlap.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/Textures/grey.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/Textures/PrintDots.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/Textures/sketch_mask.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/Textures/sketch_mask_2.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/CelShader/Textures/wild_hatching.uasset"'
[2015.04.07-12.33.29:459][ 32]LogSourceControl: RunCommandInternalRaw: ExecProcess ReturnCode=0 OutResults=''
[2015.04.07-12.33.29:459][ 32]LogSourceControl: RunCommandInternalRaw: 'git status --porcelain --ignored "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/OLD/AnimeShaderSettings.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/OLD/M_PostProcess_Base.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/OLD/M_PostProcess_Base_Inst.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/OLD/M_PostProcess_Base_Toon.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/OLD/M_PostProcess_Paper.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Materials/Shader/OLD/M_PostProcess_Paper_Inst.uasset"'
[2015.04.07-12.33.29:470][ 32]LogSourceControl: RunCommandInternalRaw: ExecProcess ReturnCode=0 OutResults=''
[2015.04.07-12.33.29:470][ 32]LogSourceControl: RunCommandInternalRaw: 'git status --porcelain --ignored "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Particles/P_Ambient_Dust.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Particles/P_Explosion.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Particles/P_Fire.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Particles/P_Smoke.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Particles/P_Sparks.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Particles/P_Steam_Lit.uasset"'
[2015.04.07-12.33.29:481][ 32]LogSourceControl: RunCommandInternalRaw: ExecProcess ReturnCode=0 OutResults=''
[2015.04.07-12.33.29:481][ 32]LogSourceControl: RunCommandInternalRaw: 'git status --porcelain --ignored "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Particles/Materials/M_Burst.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Particles/Materials/M_Dust_Particle.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Particles/Materials/M_explosion_subUV.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Particles/Materials/M_Fire_SubUV.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Particles/Materials/m_flare_01.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Particles/Materials/M_Heat_Distortion.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Particles/Materials/M_Radial_Gradient.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Particles/Materials/M_radial_ramp.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Particles/Materials/M_smoke_subUV.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Particles/Materials/M_Spark.uasset"'
[2015.04.07-12.33.29:492][ 32]LogSourceControl: RunCommandInternalRaw: ExecProcess ReturnCode=0 OutResults=''
[2015.04.07-12.33.29:492][ 32]LogSourceControl: RunCommandInternalRaw: 'git status --porcelain --ignored "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/MaterialSphere.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/SM_Bush.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/SM_Chair.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/SM_CornerFrame.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/SM_Couch.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/SM_Door.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/SM_DoorFrame.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/SM_GlassWindow.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/SM_Lamp_Ceiling.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/SM_Lamp_Wall.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/SM_MatPreviewMesh_02.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/SM_PillarFrame.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/SM_PillarFrame300.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/SM_Rock.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/SM_Shelf.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/SM_Stairs.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/SM_Statue.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/SM_TableRound.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/SM_WindowFrame.uasset"'
[2015.04.07-12.33.29:503][ 32]LogSourceControl: RunCommandInternalRaw: ExecProcess ReturnCode=0 OutResults=''
[2015.04.07-12.33.29:503][ 32]LogSourceControl: RunCommandInternalRaw: 'git status --porcelain --ignored "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/Materials/M_Bush.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/Materials/M_Chair.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/Materials/M_Door.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/Materials/M_Frame.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/Materials/M_Lamp.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/Materials/M_MaterialSphere.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/Materials/M_MaterialSphere_Plain.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/Materials/M_Rock.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/Materials/M_Shelf.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/Materials/M_Statue.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/Materials/M_StatueGlass.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Props/Materials/M_TableRound.uasset"'
[2015.04.07-12.33.29:514][ 32]LogSourceControl: RunCommandInternalRaw: ExecProcess ReturnCode=0 OutResults=''
[2015.04.07-12.33.29:514][ 32]LogSourceControl: RunCommandInternalRaw: 'git status --porcelain --ignored "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Shapes/Shape_Cone.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Shapes/Shape_Cube.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Shapes/Shape_Cylinder.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Shapes/Shape_NarrowCapsule.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Shapes/Shape_Pipe.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Shapes/Shape_Pipe_180.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Shapes/Shape_Pipe_90.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Shapes/Shape_Plane.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Shapes/Shape_QuadPyramid.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Shapes/Shape_Sphere.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Shapes/Shape_Torus.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Shapes/Shape_Trim.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Shapes/Shape_Trim_90_In.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Shapes/Shape_Trim_90_Out.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Shapes/Shape_TriPyramid.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Shapes/Shape_Tube.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Shapes/Shape_Wedge_A.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Shapes/Shape_Wedge_B.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Shapes/Shape_WideCapsule.uasset"'
[2015.04.07-12.33.29:525][ 32]LogSourceControl: RunCommandInternalRaw: ExecProcess ReturnCode=0 OutResults=''
[2015.04.07-12.33.29:525][ 32]LogSourceControl: RunCommandInternalRaw: 'git status --porcelain --ignored "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/Cartoon_Sun.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/Metal_Tile_2.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/Metal_Tile_2_N.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/Sky54a2048.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/Sky54a2048LDR.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_ArmorMetal01.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_ArmorMetal01_N.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_BackgroundHouses_A.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Bark02_D.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Bark02_N.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Base_Metal_Gray_D.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Base_Metal_Gray_N.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Brick_Clay_Beveled_D.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Brick_Clay_Beveled_M.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Brick_Clay_Beveled_N.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Brick_Clay_New_D.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Brick_Clay_New_M.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Brick_Clay_New_N.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_BrushStrokes_A.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_BrushStrokes_B.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Bumpy_N.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Burst_M.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Bush_D.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Bush_N.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Bush_Squiggly.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Chair_M.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Chair_N.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Checker_Noise_M.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Cliff_M.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_Cliff_N.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_CobbleDark_01_D.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_CobbleStone_04b_D.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_CobbleStone_04_D.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_CobbleStone_04_N.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_CobbleStone_04_R.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset" "C:/Users/Mike/Desktop/prototype 3/Mayhem3d/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset"'
[2015.04.07-12.33.29:536][ 32]LogSourceControl: RunCommandInternalRaw: ExecProcess ReturnCode=0 OutResults=''
